lwage76,constant,ed76,exp76,exp762,black,reg76r,smsa76r,region_1966,smsa66r,daded,momed,nodaded,nomomed,famed,momdad14,sinmom14,nearc4
6.315358,1,15,11,1.21,0,0,1,9,1,9.94,12,1,0,4,0,1,1
6.92165818,1,18,7,.49000001,0,0,1,9,1,18,12,0,0,2,1,0,1
5.78382518,1,16,7,.49000001,0,0,1,9,1,8,4,0,0,8,1,0,1
6.64768837,1,15,9,.81,0,0,1,9,1,12,8,0,0,5,1,0,1
6.55108034,1,14,4,.16,0,0,1,9,1,12,13,0,0,2,1,0,1
6.30627529,1,17,1,.0099999998,0,0,1,9,1,13,7,0,0,5,1,0,1
6.43775165,1,16,4,.16,0,0,1,9,1,0,5,0,0,8,1,0,1
6.8145429,1,16,6,.36000001,0,0,1,9,1,12,7,0,0,5,1,0,1
6.61338422,1,12,15,2.25,0,0,1,9,1,16,16,0,0,1,1,0,1
6.51323011,1,12,6,.36000001,0,0,0,9,1,12,12,0,0,3,1,0,1
6.70563909,1,16,6,.36000001,0,0,0,8,1,12,12,0,0,3,1,0,0
6.64639051,1,15,4,.16,0,0,1,9,1,9.94,10,1,0,9,0,1,1
6.58892648,1,15,6,.36000001,0,0,1,9,1,8,9,0,0,8,1,0,1
6.50128967,1,12,6,.36000001,0,0,1,9,1,8,9,0,0,8,1,0,1
6.53378884,1,14,7,.49000001,0,0,1,9,1,9.94,12,1,0,4,0,0,1
6.32793678,1,14,6,.36000001,0,0,1,9,1,16,13,0,0,1,1,0,1
6.2146081,1,16,6,.36000001,0,0,1,9,1,13,14,0,0,1,1,0,1
6.50727771,1,14,8,.63999999,0,0,1,9,1,9.94,10.25,1,1,9,1,0,1
6.86901445,1,12,16,2.5599999,0,0,1,9,1,9,9,0,0,7,1,0,1
6.58755001,1,16,6,.36000001,0,0,1,8,1,9.94,12,1,0,4,0,0,1
6.86901445,1,16,11,1.21,0,0,1,9,1,12,12,0,0,3,1,0,1
6.42162227,1,17,10,1,0,0,1,9,1,12,14,0,0,2,1,0,1
7.05098945,1,13,13,1.6900001,0,0,1,9,1,12,10,0,0,5,1,0,1
6.51471269,1,13,10,1,0,0,1,9,1,14,8,0,0,5,1,0,1
6.04500531,1,12,8,.63999999,0,0,1,9,1,9.94,10,1,0,9,0,1,1
6.96885038,1,12,7,.49000001,0,0,1,9,1,12,12,0,0,3,1,0,1
7.06902343,1,18,9,.81,0,0,1,9,1,15,14,0,0,1,1,0,1
6.74758653,1,15,6,.36000001,0,0,1,9,1,12,10.25,0,1,5,0,0,1
6.41345896,1,12,6,.36000001,0,0,1,9,1,12,10.25,0,1,5,0,0,1
6.04737218,1,18,9,.81,0,0,1,9,1,12,12,0,0,3,1,0,1
7.09007684,1,12,11,1.21,0,0,1,9,1,8,12,0,0,6,1,0,1
6.93634274,1,14,14,1.96,0,0,1,9,1,15,10,0,0,5,1,0,1
6.30991828,1,14,8,.63999999,0,0,1,9,1,12,10.25,0,1,5,0,0,1
6.68586095,1,15,10,1,0,0,1,9,1,12,12,0,0,3,0,0,1
6.29710932,1,12,13,1.6900001,0,0,1,9,1,9.94,11,1,0,9,0,0,1
5.85793315,1,9,16,2.5599999,0,0,1,9,1,8,11,0,0,8,1,0,1
6.62007321,1,14,12,1.4400001,0,0,1,9,1,9.94,12,1,0,4,1,0,1
6.10924758,1,14,14,1.96,0,0,1,9,1,12,10,0,0,5,1,0,1
6.39692966,1,14,4,.16,0,0,1,9,1,12,9,0,0,5,0,0,1
6.75110147,1,12,15,2.25,0,0,1,9,1,7,12,0,0,6,1,0,1
6.59030105,1,14,6,.36000001,0,0,1,9,1,14,8,0,0,5,1,0,1
6.54103,1,12,16,2.5599999,0,0,1,9,1,12,11,0,0,5,1,0,1
6.93244789,1,10,11,1.21,0,0,1,9,1,12,12,0,0,3,0,0,1
7.05098945,1,14,8,.63999999,0,0,1,9,1,8,8,0,0,8,1,0,1
6.89060912,1,16,10,1,0,0,1,9,1,15,18,0,0,1,1,0,1
6.58892648,1,15,13,1.6900001,0,0,1,9,1,3,0,0,0,8,1,0,1
6.28226675,1,14,14,1.96,0,0,1,9,1,10,11,0,0,7,1,0,1
6.27664349,1,12,7,.49000001,0,0,1,9,1,11,11,0,0,7,1,0,1
5.66642669,1,13,7,.49000001,0,0,1,9,1,10,11,0,0,7,1,0,1
5.74620319,1,17,3,.090000004,0,0,1,9,1,12,12,0,0,3,1,0,1
6.00141488,1,13,5,.25,0,0,1,9,1,13,16,0,0,1,1,0,1
7.00306546,1,18,6,.36000001,0,0,1,9,1,12,12,0,0,3,1,0,1
6.49223984,1,12,9,.81,0,0,1,9,1,2,2,0,0,8,1,0,1
6.07073773,1,12,14,1.96,0,0,1,9,1,12,12,0,0,3,1,0,1
5.99146455,1,17,4,.16,0,1,1,9,1,18,16,0,0,1,1,0,1
5.57215403,1,15,5,.25,0,0,1,9,1,18,13,0,0,1,1,0,1
5.99146455,1,13,15,2.25,0,0,1,9,1,12,12,0,0,3,1,0,1
6.35784227,1,16,12,1.4400001,0,0,0,9,1,15,18,0,0,1,1,0,1
6.07073773,1,12,6,.36000001,0,0,1,9,1,13,13,0,0,1,1,0,1
6.15273269,1,17,2,.039999999,0,0,1,9,1,18,12,0,0,2,1,0,1
5.54126355,1,17,2,.039999999,0,0,1,9,1,12,14,0,0,2,0,1,1
6.43775165,1,12,8,.63999999,0,0,0,9,1,12,12,0,0,3,1,0,1
6.50727771,1,13,15,2.25,0,0,1,9,1,12,10.25,0,1,5,1,0,1
6.95559261,1,12,12,1.4400001,0,0,1,9,1,12,12,0,0,3,1,0,1
7.52077642,1,17,11,1.21,0,0,1,9,1,9.94,4,1,0,9,1,0,1
6.64509097,1,15,12,1.4400001,0,0,1,9,1,16,12,0,0,2,1,0,1
6.53378884,1,11,17,2.8900001,1,0,1,9,1,9.94,10.25,1,1,9,0,0,1
6.47697236,1,15,3,.090000004,0,0,1,9,1,15,12,0,0,2,1,0,1
6.1717006,1,16,4,.16,0,0,0,9,1,13,18,0,0,1,1,0,1
5.83188248,1,16,2,.039999999,0,0,0,9,0,16,13,0,0,1,1,0,0
6.80903931,1,14,12,1.4400001,0,0,1,9,0,10,12,0,0,6,1,0,0
5.86078622,1,12,15,2.25,0,0,0,9,0,7,8,0,0,8,1,0,0
6.65286303,1,12,11,1.21,0,0,1,9,1,8,9,0,0,8,1,0,0
6.55108034,1,12,8,.63999999,0,0,1,9,1,8,9,0,0,8,1,0,0
6.38350663,1,16,4,.16,0,0,0,9,0,12,12,0,0,3,1,0,0
6.60665019,1,12,6,.36000001,0,0,0,9,0,8,11,0,0,8,1,0,0
6.27852142,1,12,9,.81,0,0,0,9,0,10,8,0,0,8,1,0,0
6.03308622,1,16,3,.090000004,0,0,1,9,0,18,13,0,0,1,1,0,0
7.23993259,1,18,10,1,0,0,1,9,0,12,12,0,0,3,1,0,0
6.30627529,1,12,16,2.5599999,0,0,0,9,0,8,10,0,0,8,1,0,0
6.48768402,1,11,7,.49000001,0,0,0,8,0,11,12,0,0,6,1,0,1
6.34913899,1,12,7,.49000001,0,0,0,8,0,10,12,0,0,6,1,0,1
6.43615037,1,13,10,1,0,0,0,8,0,9.94,12,1,0,4,0,0,1
6.09130988,1,16,9,.81,0,0,1,8,0,15,12,0,0,2,1,0,1
6.35784227,1,15,6,.36000001,0,0,0,8,0,12,12,0,0,3,1,0,1
6.29156914,1,13,8,.63999999,0,0,0,8,0,12,12,0,0,3,1,0,1
6.73459166,1,15,9,.81,0,0,0,8,0,9,12,0,0,6,1,0,1
6.58479139,1,14,9,.81,0,0,1,9,0,9.94,8,1,0,9,1,0,0
6.32256524,1,13,7,.49000001,0,0,1,9,0,6,11,0,0,8,1,0,0
5.81114099,1,13,5,.25,0,0,0,9,0,9.94,10.25,1,1,9,0,0,0
6.23441073,1,15,3,.090000004,0,1,1,9,0,10,14,0,0,6,1,0,0
6.35784227,1,12,13,1.6900001,0,0,1,9,1,8,12,0,0,6,1,0,0
6.23636959,1,12,11,1.21,0,0,1,9,1,2,6,0,0,8,1,0,0
5.73979291,1,15,4,.16,0,0,1,8,1,9,7,0,0,8,1,0,1
6.35784227,1,12,16,2.5599999,0,0,1,8,1,8,8,0,0,8,1,0,1
6.50727771,1,12,16,2.5599999,0,0,1,8,1,9.94,12,1,0,4,1,0,1
6.44730586,1,12,9,.81,0,0,1,8,1,12,16,0,0,2,1,0,1
6.50128967,1,16,3,.090000004,0,0,1,8,1,12,16,0,0,2,1,0,1
5.99146455,1,14,7,.49000001,0,0,1,8,1,12,12,0,0,3,1,0,1
5.39362755,1,11,7,.49000001,0,0,0,8,1,10,16,0,0,6,0,0,1
6.35784227,1,13,11,1.21,0,0,1,8,1,9.94,9,1,0,9,0,1,1
6.04737218,1,13,10,1,0,0,1,8,1,9.94,12,1,0,4,0,1,1
6.47234629,1,16,5,.25,0,0,1,8,1,14,16,0,0,1,1,0,1
5.84354442,1,15,7,.49000001,0,0,1,8,0,10,12,0,0,6,1,0,1
6.73340189,1,16,3,.090000004,0,1,1,8,1,11,14,0,0,6,1,0,1
6.43775165,1,15,4,.16,0,0,1,9,1,18,12,0,0,2,1,0,1
6.90775528,1,9,15,2.25,0,0,1,9,1,8,10.25,0,1,9,0,0,1
6.82328612,1,16,9,.81,0,0,1,9,1,8,6,0,0,8,1,0,1
6.59304453,1,12,13,1.6900001,0,0,1,9,1,2,8,0,0,8,1,0,1
6.10479323,1,12,6,.36000001,0,1,1,9,1,10,10,0,0,7,0,0,1
6.18001665,1,14,9,.81,0,0,1,9,1,12,12,0,0,3,1,0,1
6.01859321,1,12,7,.49000001,0,0,1,8,1,11,10,0,0,7,1,0,1
6.78558765,1,14,10,1,0,0,1,8,1,13,12,0,0,2,0,0,1
5.85793315,1,14,7,.49000001,0,0,1,8,1,10,12,0,0,6,1,0,0
6.2146081,1,17,4,.16,0,0,0,8,1,12,16,0,0,2,1,0,0
6.5971457,1,15,12,1.4400001,0,0,1,8,1,16,16,0,0,1,1,0,0
6.12905021,1,13,11,1.21,0,0,1,8,1,12,12,0,0,3,1,0,0
6.58063914,1,16,6,.36000001,0,0,1,8,1,12,12,0,0,3,1,0,0
6.54965074,1,15,11,1.21,0,1,1,8,1,8,8,0,0,8,1,0,0
6.66568372,1,14,10,1,0,0,1,8,1,9,15,0,0,6,1,0,0
6.82979374,1,16,7,.49000001,0,0,1,8,1,12,13,0,0,2,1,0,0
6.10702289,1,14,6,.36000001,0,0,1,8,1,12,13,0,0,2,1,0,0
5.78382518,1,15,3,.090000004,0,0,0,8,0,14,14,0,0,1,1,0,0
6.52649486,1,13,13,1.6900001,0,0,0,8,0,13,12,0,0,2,1,0,0
6.25766759,1,16,10,1,0,0,1,8,1,18,14,0,0,1,1,0,0
6.15273269,1,18,4,.16,0,0,1,8,1,18,14,0,0,1,1,0,0
6.29341928,1,12,16,2.5599999,0,0,0,9,0,8,7,0,0,8,1,0,0
6.74758653,1,14,9,.81,0,0,0,9,0,13,12,0,0,2,1,0,0
5.99146455,1,12,12,1.4400001,0,0,0,9,0,9,12,0,0,6,1,0,0
6.3044488,1,18,3,.090000004,0,0,0,9,0,9.94,10.25,1,1,9,1,0,0
6.35784227,1,16,10,1,0,0,0,9,0,12,14,0,0,2,1,0,0
5.70378247,1,11,7,.49000001,0,0,0,4,0,13,13,0,0,1,1,0,0
6.97354302,1,16,10,1,0,0,0,9,0,9.94,12,1,0,4,0,1,0
6.58063914,1,12,14,1.96,0,0,0,9,0,6,7,0,0,8,1,0,0
6.51174533,1,17,8,.63999999,0,0,1,9,0,12,11,0,0,5,1,0,0
6.60529792,1,17,4,.16,0,1,1,9,0,14,12,0,0,2,1,0,0
7.2984451,1,12,8,.63999999,0,0,1,9,1,8,10.25,0,1,9,1,0,0
6.77422389,1,17,4,.16,0,0,0,9,0,8,14,0,0,6,1,0,0
6.80239476,1,12,15,2.25,0,0,0,9,0,8,12,0,0,6,1,0,0
6.68586095,1,13,12,1.4400001,0,0,0,9,0,13,12,0,0,2,1,0,0
6.30991828,1,13,7,.49000001,0,0,0,9,0,8,12,0,0,6,1,0,0
6.35437004,1,10,18,3.24,0,0,0,9,0,8,9,0,0,8,1,0,0
6.29156914,1,12,9,.81,0,0,0,9,0,12,12,0,0,3,1,0,0
6.67203295,1,16,10,1,0,0,1,9,1,13,13,0,0,1,1,0,0
6.54103,1,14,8,.63999999,0,0,0,9,0,12,10,0,0,5,1,0,0
5.52146092,1,16,4,.16,0,0,0,9,0,12,10,0,0,5,1,0,0
6.03308622,1,17,1,.0099999998,0,0,1,9,0,14,13,0,0,1,1,0,0
6.453625,1,9,17,2.8900001,0,0,0,9,0,3,4,0,0,8,1,0,0
6.02344759,1,12,14,1.96,0,0,1,8,0,9.94,9,1,0,9,1,0,0
5.70378247,1,12,7,.49000001,0,0,0,8,0,9.94,10.25,1,1,9,0,0,0
6.3403593,1,17,3,.090000004,0,0,1,8,0,18,14,0,0,1,1,0,0
6.46302946,1,16,10,1,0,0,0,8,0,7,12,0,0,6,1,0,0
5.87493073,1,13,10,1,0,0,0,8,0,9.94,10.25,1,1,9,0,0,0
5.99146455,1,12,15,2.25,0,0,0,8,0,9.94,10.25,1,1,9,0,0,0
6.02344759,1,12,13,1.6900001,0,0,0,8,0,12,12,0,0,3,1,0,0
6.27476202,1,14,13,1.6900001,0,0,0,8,0,12,10,0,0,5,1,0,0
6.453625,1,16,7,.49000001,0,0,0,8,0,12,10,0,0,5,1,0,0
4.9698133,1,14,7,.49000001,0,0,0,8,0,18,12,0,0,2,1,0,0
6.30991828,1,14,11,1.21,0,0,0,8,0,17,13,0,0,1,1,0,0
6.18620862,1,12,14,1.96,0,0,0,8,0,7,8,0,0,8,1,0,0
6.39359075,1,17,8,.63999999,0,0,1,9,0,9,14,0,0,6,1,0,0
6.13556489,1,14,6,.36000001,0,1,1,9,0,9.94,16,1,0,4,1,0,0
6.69950034,1,16,4,.16,0,0,0,9,0,9.94,16,1,0,4,1,0,0
6.43775165,1,12,7,.49000001,0,0,0,9,0,8,11,0,0,8,1,0,0
6.94985646,1,12,13,1.6900001,0,0,0,9,0,3,10.25,0,1,9,1,0,0
6.68461173,1,16,5,.25,0,0,1,9,0,8,12,0,0,6,1,0,0
6.69950034,1,16,5,.25,0,0,1,9,1,8,9,0,0,8,1,0,0
6.07073773,1,17,3,.090000004,0,0,1,8,1,8,8,0,0,8,0,0,0
6.62140565,1,17,5,.25,0,0,1,8,0,8,8,0,0,8,1,0,0
5.68357977,1,14,6,.36000001,0,0,1,8,0,10,12,0,0,6,1,0,0
6.05678401,1,12,7,.49000001,0,0,1,8,1,12,12,0,0,3,1,0,1
6.55108034,1,12,15,2.25,0,0,1,8,1,9.94,10.25,1,1,9,1,0,1
5.64897424,1,16,3,.090000004,0,0,1,8,1,12,12,0,0,3,1,0,1
6.295266,1,14,7,.49000001,0,0,0,8,1,13,14,0,0,1,1,0,1
6.1737861,1,12,7,.49000001,0,0,1,8,1,12,12,0,0,3,1,0,1
5.9348942,1,16,4,.16,0,0,1,8,1,13,14,0,0,1,1,0,1
6.23048145,1,16,8,.63999999,0,0,1,8,1,9.94,10.25,1,1,9,1,0,1
6.2146081,1,12,7,.49000001,0,0,1,8,1,9.94,10.25,1,1,9,1,0,1
6.58340922,1,12,15,2.25,0,0,1,9,0,12,8,0,0,5,1,0,1
5.39362755,1,12,7,.49000001,0,0,0,9,0,14,14,0,0,1,1,0,1
6.1633148,1,15,3,.090000004,0,0,0,9,0,9.94,10.25,1,1,9,0,0,1
7.09174212,1,13,7,.49000001,0,0,1,9,0,10,10,0,0,7,1,0,1
5.99146455,1,13,5,.25,0,0,0,9,0,12,12,0,0,3,0,0,1
6.39859493,1,16,7,.49000001,0,0,1,9,0,12,12,0,0,3,1,0,1
6.17586727,1,12,11,1.21,0,0,0,9,1,12,8,0,0,5,1,0,1
6.55108034,1,16,11,1.21,0,0,0,9,0,7,12,0,0,6,1,0,1
6.64509097,1,12,9,.81,0,1,1,5,1,10,9,0,0,7,1,0,1
6.27098843,1,14,5,.25,0,1,1,5,1,10,9,0,0,7,1,0,1
6.10924758,1,16,8,.63999999,0,1,1,5,1,12,9,0,0,5,1,0,1
6.33327963,1,10,18,3.24,0,1,1,5,1,6,10.25,0,1,9,1,0,1
6.47543272,1,13,13,1.6900001,0,1,1,5,1,7,0,0,0,8,1,0,1
6.15273269,1,8,18,3.24,0,1,1,5,1,9,12,0,0,6,1,0,1
5.6167711,1,16,2,.039999999,0,1,1,5,1,14,12,0,0,2,1,0,1
6.57786136,1,16,11,1.21,0,1,1,5,1,10,8,0,0,8,1,0,1
6.98656646,1,12,15,2.25,0,1,1,5,1,9.94,10.25,1,1,9,0,1,1
6.51174533,1,16,12,1.4400001,0,1,1,5,1,6,10,0,0,8,1,0,1
5.85793315,1,18,0,0,0,1,0,6,0,15,12,0,0,2,1,0,0
6.64509097,1,14,8,.63999999,1,1,1,6,0,5,9,0,0,8,1,0,0
6.47697236,1,12,8,.63999999,1,1,0,6,0,0,6,0,0,8,1,0,0
6.62140565,1,9,15,2.25,0,1,0,6,0,9.94,4,1,0,9,1,0,0
5.87493073,1,10,11,1.21,0,1,0,6,0,9.94,4,1,0,9,0,1,0
5.52146092,1,9,9,.81,0,1,0,6,0,9.94,4,1,0,9,0,1,0
5.99396143,1,12,10,1,0,1,0,6,0,7,6,0,0,8,1,0,0
6.05208917,1,11,8,.63999999,0,1,0,6,0,7,6,0,0,8,1,0,0
5.65948222,1,9,10,1,0,1,0,6,0,7,6,0,0,8,1,0,0
5.73334128,1,13,7,.49000001,1,1,0,6,0,6,12,0,0,6,1,0,0
6.35957387,1,14,4,.16,1,0,1,6,0,6,12,0,0,6,1,0,0
6.08221891,1,16,8,.63999999,1,1,0,6,0,7,8,0,0,8,1,0,0
6.10924758,1,12,13,1.6900001,0,1,0,6,0,8,12,0,0,6,1,0,0
5.15329159,1,17,5,.25,0,1,1,6,0,9.94,15,1,0,4,0,1,0
6.27098843,1,16,5,.25,1,0,1,6,0,8,9,0,0,8,1,0,0
6.17794411,1,12,12,1.4400001,1,1,0,6,0,8,10.25,0,1,9,1,0,0
6.72503364,1,12,9,.81,1,0,1,6,0,8,10.25,0,1,9,1,0,0
5.56068163,1,12,16,2.5599999,1,1,0,6,0,9.94,6,1,0,9,1,0,0
5.63121178,1,12,7,.49000001,1,1,0,6,0,9.94,3,1,0,9,0,1,0
5.85793315,1,13,6,.36000001,1,1,0,6,0,9.94,10.25,1,1,9,0,0,0
4.97673374,1,11,7,.49000001,0,1,0,6,0,5,11,0,0,8,1,0,0
5.43807931,1,10,11,1.21,1,1,0,6,0,9.94,12,1,0,4,0,1,0
6.10924758,1,15,3,.090000004,1,0,1,6,0,9.94,12,1,0,4,0,1,0
5.95324333,1,16,3,.090000004,0,1,1,6,0,12,12,0,0,3,1,0,0
6.70563909,1,17,11,1.21,0,1,1,6,0,13,12,0,0,2,1,0,0
6.86901445,1,16,8,.63999999,0,1,0,6,0,13,12,0,0,2,1,0,0
6.01126717,1,13,9,.81,0,1,0,6,0,14,12,0,0,2,1,0,0
6.26530121,1,16,3,.090000004,0,1,1,6,0,14,12,0,0,2,1,0,0
6.35957387,1,13,5,.25,0,0,1,6,0,14,10,0,0,5,0,0,0
6.42971948,1,14,8,.63999999,0,1,0,6,0,6,10,0,0,8,1,0,0
5.43807931,1,12,7,.49000001,0,1,1,7,1,7,12,0,0,6,1,0,1
6.3630281,1,11,13,1.6900001,1,1,1,7,1,2,5,0,0,8,1,0,1
7.05185562,1,18,8,.63999999,0,1,1,7,1,6,12,0,0,6,1,0,1
5.94017125,1,12,10,1,1,1,1,7,1,9.94,10.25,1,1,9,0,0,1
6.42324696,1,16,5,.25,1,1,1,7,1,10,12,0,0,6,1,0,1
6.10924758,1,12,10,1,1,1,1,7,1,10,8,0,0,8,1,0,1
6.05208917,1,12,7,.49000001,1,1,1,7,1,10,8,0,0,8,1,0,1
6.2146081,1,12,10,1,1,1,1,7,1,8,2,0,0,8,1,0,1
6.56948142,1,12,7,.49000001,0,1,1,7,1,12,12,0,0,3,1,0,1
6.62007321,1,12,7,.49000001,0,1,1,7,1,4,12,0,0,6,1,0,1
5.77765232,1,15,3,.090000004,0,1,1,7,1,4,12,0,0,6,1,0,1
6.94505106,1,13,9,.81,0,1,1,7,1,8,12,0,0,6,1,0,1
6.19644413,1,16,3,.090000004,0,1,1,7,1,16,15,0,0,1,1,0,1
6.26339826,1,13,10,1,0,1,1,7,1,10,12,0,0,6,1,0,1
5.96100534,1,11,12,1.4400001,1,1,1,7,1,5,5,0,0,8,1,0,1
6.13122649,1,10,10,1,1,1,1,7,1,12,2,0,0,5,1,0,1
5.99146455,1,15,3,.090000004,1,1,1,7,1,5,8,0,0,8,1,0,1
6.60258789,1,15,6,.36000001,1,1,1,7,0,9,16,0,0,6,1,0,1
6.3952616,1,14,6,.36000001,1,1,1,7,1,6,10,0,0,8,0,0,1
7.03085748,1,18,9,.81,1,1,0,5,1,18,18,0,0,1,1,0,0
6.39859493,1,14,5,.25,1,1,1,5,1,9.94,10.25,1,1,9,0,0,1
5.69709349,1,10,10,1,1,1,1,5,1,9.94,11,1,0,9,0,1,1
5.45958551,1,12,9,.81,1,1,1,5,1,9.94,10.25,1,1,9,0,0,1
5.39362755,1,13,6,.36000001,1,1,1,5,1,9.94,10.25,1,1,9,0,0,1
6.54678541,1,8,12,1.4400001,1,1,1,5,1,9.94,11,1,0,9,0,1,1
6.295266,1,9,9,.81,1,1,1,5,1,9.94,11,1,0,9,0,1,1
5.52146092,1,12,7,.49000001,1,1,1,5,1,9.94,8,1,0,9,0,1,1
5.99146455,1,16,4,.16,0,1,1,5,1,12,12,0,0,3,0,0,1
6.04737218,1,15,10,1,0,1,1,5,1,9.94,10.25,1,1,9,0,0,1
5.66988092,1,12,7,.49000001,0,1,1,5,1,6,5,0,0,8,1,0,1
5.50938834,1,10,17,2.8900001,1,1,1,5,1,9.94,10,1,0,9,1,0,1
5.94017125,1,13,7,.49000001,1,1,1,5,1,9.94,10,1,0,9,1,0,1
6.48616079,1,12,6,.36000001,0,1,1,5,1,12,9,0,0,5,1,0,1
6.56667243,1,12,14,1.96,0,1,1,5,1,9,12,0,0,6,1,0,1
6.17586727,1,14,9,.81,0,1,1,5,1,8,12,0,0,6,1,0,1
6.46302946,1,16,3,.090000004,0,1,1,5,1,8,12,0,0,6,1,0,1
6.39024067,1,12,14,1.96,0,1,1,5,1,12,14,0,0,2,1,0,1
6.35957387,1,7,18,3.24,0,1,1,5,1,9.94,10.25,1,1,9,0,0,1
6.51914729,1,16,8,.63999999,0,1,1,7,1,9.94,12,1,0,4,0,1,0
7.33823815,1,16,10,1,0,1,1,7,1,11,14,0,0,6,1,0,0
6.75693239,1,12,15,2.25,0,1,1,7,1,9,12,0,0,6,1,0,0
6.28039584,1,18,8,.63999999,0,1,1,7,1,12,16,0,0,2,1,0,0
5.73009978,1,12,9,.81,0,1,1,7,1,12,12,0,0,3,0,0,0
6.39692966,1,14,9,.81,0,1,0,7,1,12,10.25,0,1,5,1,0,0
6.43775165,1,8,17,2.8900001,0,1,0,6,0,9.94,10.25,1,1,9,0,0,0
6.29156914,1,13,10,1,0,1,1,6,0,10,10,0,0,7,1,0,0
5.84064166,1,13,8,.63999999,0,1,0,6,0,12,10,0,0,5,1,0,0
6.2146081,1,12,7,.49000001,0,1,0,6,0,12,10,0,0,5,1,0,0
5.768321,1,11,9,.81,1,0,1,6,0,6,9,0,0,8,1,0,0
5.9348942,1,18,3,.090000004,1,1,0,6,0,4,10,0,0,8,1,0,0
5.23644196,1,15,4,.16,1,1,0,6,0,4,10,0,0,8,1,0,0
5.12396398,1,9,18,3.24,1,1,0,6,0,4,10,0,0,8,1,0,0
5.52146092,1,2,17,2.8900001,1,1,0,6,0,6,10.25,0,1,9,1,0,0
5.24702407,1,3,15,2.25,1,1,0,6,0,6,5,0,0,8,1,0,0
6.90775528,1,12,10,1,1,0,1,9,1,8,8,0,0,8,1,0,0
6.33505425,1,12,6,.36000001,1,1,0,6,0,9.94,10.25,1,1,9,0,0,0
6.43615037,1,9,9,.81,1,1,0,6,0,9.94,7,1,0,9,0,1,0
6.57088296,1,12,6,.36000001,1,1,1,6,0,9.94,10.25,1,1,9,0,0,0
6.28785856,1,12,6,.36000001,0,1,0,6,0,12,10,0,0,5,1,0,0
5.87211779,1,13,7,.49000001,1,1,0,6,0,9,8,0,0,8,1,0,0
5.48063892,1,12,6,.36000001,1,1,0,6,0,9.94,12,1,0,4,0,1,0
6.03548143,1,12,6,.36000001,0,1,0,6,0,9,12,0,0,6,1,0,0
6.93342303,1,13,8,.63999999,0,1,0,5,0,14,13,0,0,1,1,0,1
5.68697536,1,17,9,.81,0,1,0,5,0,12,14,0,0,2,1,0,1
6.30991828,1,12,8,.63999999,1,1,1,5,0,9.94,6,1,0,9,0,1,1
6.28785856,1,12,9,.81,1,1,1,5,0,9.94,8,1,0,9,0,1,1
5.85793315,1,5,19,3.6099999,0,1,0,5,0,2,3,0,0,8,1,0,1
6.56667243,1,12,9,.81,0,1,0,5,0,8,12,0,0,6,1,0,1
5.433722,1,12,11,1.21,1,1,0,5,0,4,4,0,0,8,1,0,1
5.39362755,1,12,9,.81,1,1,0,5,0,4,3,0,0,8,1,0,1
5.7365723,1,12,11,1.21,1,1,0,5,0,8,2,0,0,8,1,0,1
5.768321,1,12,6,.36000001,1,0,1,5,0,10,10.25,0,1,9,0,0,1
5.71373281,1,12,9,.81,1,1,0,5,0,10,9,0,0,7,1,0,1
6.10924758,1,13,7,.49000001,0,1,0,5,0,5,12,0,0,6,1,0,1
6.62406523,1,12,11,1.21,1,1,1,5,0,9,11,0,0,7,1,0,1
6.08221891,1,12,8,.63999999,0,1,0,5,0,4,11,0,0,8,1,0,1
5.78382518,1,11,11,1.21,1,1,0,5,0,1,7,0,0,8,0,0,1
6.74051936,1,16,10,1,0,1,0,5,0,9.94,12,1,0,4,0,1,1
5.74620319,1,14,6,.36000001,0,1,0,5,0,12,14,0,0,2,0,0,1
6.1717006,1,13,15,2.25,0,1,1,5,1,7,12,0,0,6,1,0,1
6.06145692,1,12,13,1.6900001,0,1,1,5,1,10,9,0,0,7,1,0,1
6.19440539,1,14,9,.81,0,1,1,5,1,11,9,0,0,7,1,0,1
5.88887796,1,12,6,.36000001,0,1,1,5,1,11,9,0,0,7,1,0,1
5.99146455,1,14,13,1.6900001,0,1,1,5,1,0,2,0,0,8,1,0,1
6.04737218,1,12,6,.36000001,1,1,1,5,0,7,8,0,0,8,1,0,1
5.73979291,1,12,9,.81,1,1,0,5,0,5,5,0,0,8,1,0,1
5.60211882,1,11,10,1,1,1,0,5,0,3,7,0,0,8,1,0,1
5.95324333,1,18,2,.039999999,1,1,1,5,0,12,12,0,0,3,1,0,1
6.27098843,1,16,2,.039999999,1,1,1,5,0,12,12,0,0,3,1,0,1
6.55108034,1,11,14,1.96,0,1,0,5,0,6,10,0,0,8,1,0,1
5.94279938,1,10,16,2.5599999,0,1,0,5,0,6,5,0,0,8,1,0,1
6.14203741,1,12,10,1,0,1,0,5,0,12,12,0,0,3,1,0,1
5.99146455,1,10,18,3.24,0,1,0,5,0,8,8,0,0,8,1,0,1
6.12029742,1,10,17,2.8900001,0,1,0,5,0,9,8,0,0,8,0,1,1
5.56068163,1,12,6,.36000001,1,1,0,5,0,9.94,4,1,0,9,0,1,0
6.5581978,1,13,9,.81,1,0,1,5,0,0,7,0,0,8,1,0,0
6.03308622,1,13,11,1.21,0,1,0,5,0,9.94,10.25,1,1,9,1,0,0
5.52146092,1,11,10,1,1,1,0,5,0,9.94,13,1,0,4,0,1,0
